date,WaterLevelElevation,PPT_mm,Tmin_deg,Tmean_deg,Tmax_deg,Tdmean_deg,vpdmin_hPa,vpdmax_hPa
1/10/1982,678.22,0,-0.5,9.1,18.8,-1.9,1.41,16.62
1/11/1982,677.66,0,-9.5,-0.6,8.3,-12.9,1.63,6.51
1/12/1982,677.16,9.48,-9.7,-5.1,-0.6,-14.5,0.47,3.98
1/13/1982,676.55,0.99,-1.1,5.4,11.9,-0.1,0.37,5.01
1/14/1982,676.64,0,-4.8,-2.2,0.3,-7.6,0.85,3.12
1/15/1982,676.79,0,-4.6,4.6,13.9,-4.4,0.99,10.9
1/16/1982,676.93,0,-2.8,6.8,16.3,-0.6,0.71,11.66
1/17/1982,676.71,0,-5.7,3.2,12,-6.6,1.07,7.73
1/18/1982,677.15,0,-6.1,0.8,7.7,-4.5,0.69,5.69
1/19/1982,676.93,0,3.7,10.8,17.9,5.6,0.6,10.24
1/20/1982,676.96,0,5.2,13.2,21.3,13.2,0.44,7.28
1/21/1982,676.81,1.78,18,20.9,23.8,18.4,0.67,7.02
1/22/1982,677,0.6,18.3,19.7,21,18.5,0.57,2.24
1/23/1982,676.97,0,13.3,19.1,24.8,10.3,2.01,13.22
1/24/1982,676.94,0,-0.2,9.5,19.2,-4.6,1.36,18.71
1/25/1982,676,0,0.4,11,21.6,5.2,0.47,17.63
1/26/1982,676.57,0,5.1,14.1,23.1,2.5,0.89,19.26
1/27/1982,676.67,0,4.5,10.8,17.1,-2.5,2.31,15.41
1/28/1982,676.56,0,9.4,15.2,21.1,12.1,0.47,9.98
1/29/1982,676.36,0,15.9,18.7,21.5,15.1,0.84,8.4
1/30/1982,676.43,2.85,18.8,21,23.2,16.4,2.61,9.92
1/31/1982,676.24,1.38,5.1,13.4,21.8,3.6,1.55,18.07
2/1/1982,676.23,0,0.8,8.1,15.4,-5.2,1.69,13.34
2/2/1982,676.15,0.45,2.2,9.3,16.3,4.5,0.74,9.19
2/3/1982,675.92,0,1.6,10,18.4,0.9,0.97,14.66
2/4/1982,675.61,0,-0.2,5.9,12,-4.6,1.4,9.49
2/5/1982,675.51,0.95,0.1,2.3,4.4,-1.2,0.69,2.7
2/6/1982,675.28,0.43,-3.7,-0.8,2.1,-4.4,0.6,1.66
2/7/1982,675.18,0,-4.7,-2.1,0.4,-10.7,1.44,3.51
2/8/1982,675.14,1.29,-2.1,2.8,7.8,-5.5,0.69,6.59
2/9/1982,675.15,0,3.5,7.7,11.9,5.4,0.34,1.97
2/10/1982,674.96,0,-3.2,3.4,10,-5.3,0.95,7.7
2/11/1982,674.76,0,-2.9,3,8.9,-1.8,0.78,5.04
2/12/1982,674.48,0,5.6,9.1,12.6,5.1,1.01,4.68
2/13/1982,674.17,0,1.9,11.5,21.1,1.8,1.6,14.41
2/14/1982,674.16,0,1.9,6.7,11.5,-2.5,1.74,8.06
2/15/1982,674.11,0,5.4,9.8,14.2,6.8,0.43,5.88
2/16/1982,673.5,0,7.6,14.5,21.4,10.4,0.11,9.38
2/17/1982,672.93,0,6.1,17.5,28.9,1.3,2.42,33.63
2/18/1982,672.35,0,6.5,18.5,30.6,4.2,2.4,36.37
2/19/1982,672.05,0.75,10,16.7,23.3,5.5,3.68,19.96
2/20/1982,672.51,29.02,13.1,15.3,17.4,10.6,0.61,5.86
2/21/1982,673.24,3.41,12.6,17.4,22.1,13,0.31,9.16
2/22/1982,673.16,0,8.9,18.2,27.4,7.6,0.65,26.88
2/23/1982,672.98,0,9,18.4,27.8,7.5,0.86,26.94
2/24/1982,672.6,0,11.4,17.8,24.2,12.6,0.34,14.69
2/25/1982,672.59,3.8,10.7,17.2,23.8,13.7,0.28,9.89
2/26/1982,673.15,13.05,3,6.8,10.7,4.5,0.36,1.71
2/27/1982,673.61,0,2.8,4.9,7,-1.5,1.44,4.07
2/28/1982,673.9,0,1.4,8.6,15.8,-0.1,0.74,11.21
3/1/1982,674.09,0,2.1,10.6,19,4.1,0.68,13.37
3/2/1982,674,0,4.3,12.8,21.2,6,0.32,16.26
3/3/1982,674.24,0,5,13.8,22.6,9.1,0.39,15.81
3/4/1982,674.22,0,13.5,19.5,25.5,14.8,0.71,16.22
3/5/1982,674.14,0,12.5,17.7,23,11.2,1.5,11.86
3/6/1982,674.33,1.02,2.3,8.7,15.1,2.6,1.26,8.01
3/7/1982,674.39,0,-1.4,5.7,12.8,-3.4,1.13,10.06
3/8/1982,674.29,0,-0.6,8.5,17.7,-2.9,1.23,15.78
3/9/1982,673.88,0,4.1,12.6,21.1,4.7,0.81,17.7
3/10/1982,673.74,0,8.6,16,23.3,12.6,0.48,14.08
3/11/1982,673.88,0,15.2,20,24.8,15.3,0.74,14.51
3/12/1982,673.71,0,17.4,22.6,27.8,17,1.15,18.37
3/13/1982,673.52,0,19.7,25.1,30.5,18.7,1.24,22.87
3/14/1982,673.61,0,19.9,23.6,27.4,19.1,1.14,14.36
3/15/1982,673.34,0.3,20.2,24.1,28,18.3,0.52,18.69
3/16/1982,673.36,0,20.9,24.2,27.6,20,0.83,13.03
3/17/1982,673.25,0,21.1,23.1,25.1,20.2,0.43,7.24
3/18/1982,673.15,0,21,24.7,28.4,20,0.77,15.83
3/19/1982,672.81,0,20.9,25.3,29.7,19,2.35,21.11
3/20/1982,672.45,0,20.9,25.4,30,18.6,2.05,21.44
3/21/1982,672.65,0,21,22.6,24.2,18.8,1.42,7.59
3/22/1982,672.98,1.63,12.6,18.3,24,14,1.01,7.5
3/23/1982,673.29,2.31,13,16.7,20.3,10.2,1.84,11.41
3/24/1982,673.54,0.71,13.3,14.5,15.7,13.6,0.37,1.86
3/25/1982,673.59,0,12.9,17.9,22.9,14.9,0.2,9.1
3/26/1982,673.2,0.01,9.6,17.3,25.1,8.2,0.95,17.73
3/27/1982,673.74,5.34,8.6,11.1,13.6,5.3,0.69,8.02
3/28/1982,673.96,1.82,5.3,7.1,9,5.9,0.3,1.57
3/29/1982,674.06,1.13,5.7,10.3,14.9,7,1.02,6.3
3/30/1982,674.21,3.44,11.9,16.1,20.3,16.1,0.24,2.65
3/31/1982,674,0,19.7,23.7,27.8,20,0.31,15.1
4/1/1982,673.59,0,19.3,24.8,30.2,19.1,0.29,22.89
4/2/1982,673.63,0,20.3,23.1,25.8,20.1,1.11,8.26
4/3/1982,673.26,0,14.1,23.9,33.7,12.3,2.23,37.56
4/4/1982,672.93,0,15.5,20.7,26,3.3,6.85,26.88
4/5/1982,672.77,0,17.6,22,26.4,18.5,0.56,11.34
4/6/1982,671.82,0,10.1,21.2,32.3,4.6,1.56,41.26
4/7/1982,671.69,0,10.5,15.9,21.3,3.7,3.09,18.42
4/8/1982,672.11,0.02,14.3,17.9,21.5,17.2,0.3,4.68
4/9/1982,671.41,0,14.3,23.5,32.7,11.9,1.27,36.89
4/10/1982,671.86,2.15,9.8,12.7,15.6,7.2,2.24,6.68
4/11/1982,671.85,0,8.7,13.9,19.1,7.7,1.71,9.33
4/12/1982,671.88,0,8.4,14.7,21,7.8,1.04,13.59
4/13/1982,670.68,0,12.1,21.5,30.9,15.3,0.87,26.64
4/14/1982,669.46,0,17.2,27.4,37.6,16.6,0.93,48.17
4/15/1982,669.21,0,19.4,25.6,31.7,19.1,0.86,25.62
4/16/1982,668.95,0,21.4,25.6,29.7,20.4,2.05,18.77
4/17/1982,668.79,0,18.8,23.6,28.4,21.1,0.95,12.68
4/18/1982,668.72,0,17.6,22.2,26.9,9.5,4.54,25.11
4/19/1982,669.31,1.77,17.3,19.8,22.2,18.4,0.4,5.4
4/20/1982,668.75,1.89,21.1,26.2,31.2,20.8,1.09,21.11
4/21/1982,669.27,2.44,13.9,16.9,19.9,9,1.28,10.36
4/22/1982,669.39,17.52,9.5,13.6,17.7,8.2,0.5,10.12
4/23/1982,670.13,9.09,7.9,9.6,11.3,7.8,0.35,3.22
4/24/1982,670.76,5.93,9.2,13,16.8,7.1,0.54,10.04
4/25/1982,671.33,0,10.9,13.3,15.7,12.1,0.26,3.5
4/26/1982,671.23,0,12.8,20.7,28.6,14.6,0.57,22.96
4/27/1982,670.91,0,13.8,20.9,27.9,12.6,1.58,22.79
4/28/1982,670.54,0,15.1,20.3,25.5,14.6,1.58,15.96
4/29/1982,669.86,0,16.8,22.6,28.4,15.9,0.92,21.75
4/30/1982,669.82,2.96,17.8,22.6,27.3,16.3,1.09,18.31
5/1/1982,670.38,3.76,17.5,19.5,21.6,16.7,1.01,6.47
5/2/1982,670.83,0.23,16.9,21.4,25.9,16.4,1.09,16.67
5/3/1982,670.87,0,17.2,21.9,26.6,15.9,1.32,17.5
5/4/1982,670.38,0,18.2,23.2,28.2,15.7,2.16,21.77
5/5/1982,670.03,2.71,19.3,23.8,28.2,17.7,2.2,18.82
5/6/1982,673.74,41.31,17.3,20.9,24.6,18.7,0.54,8.68
5/7/1982,674.73,1.37,10.2,18.3,26.4,13.1,0.96,15.45
5/8/1982,675.32,1.37,9.2,17.2,25.2,7.8,1.12,21.47
5/9/1982,675.79,0,12.9,20.2,27.5,12.6,1.93,24.5
5/10/1982,676.31,0,18.4,21.4,24.4,16.1,1.75,13.08
5/11/1982,676.4,0.11,19.3,21.8,24.3,20.3,0.44,4.84
5/12/1982,676.38,16.26,21.7,23.3,24.9,21.3,0.97,5.85
5/13/1982,676.49,15.51,23.1,25.5,27.9,21.2,1.7,11.53
5/14/1982,677.07,13.87,16.4,21.8,27.3,16.3,0.67,19.16
5/15/1982,677.72,1.37,16.9,23.8,30.6,17.5,0.59,28.5
5/16/1982,678.14,0,21.6,26.1,30.5,20.1,2.01,21.16
5/17/1982,678.74,4.8,20.8,25,29.2,20,1.51,16
5/18/1982,679.45,0,19,22.8,26.7,18.9,1.27,13.17
5/19/1982,679.91,0,21,25.2,29.4,19.4,1.6,19.29
5/20/1982,680.14,0,22,26.3,30.7,20.2,2.54,21.26
5/21/1982,680.23,0,22.2,26.5,30.8,20.7,2.41,20.12
5/22/1982,680.45,0.17,20.7,25.4,30.1,20.2,1.22,18.13
5/23/1982,680.35,2.72,19.5,24.6,29.8,18.8,1.67,22.61
5/24/1982,680.45,5.9,17.7,21.7,25.7,19.1,0.68,11.04
5/25/1982,680.53,2.06,17.6,22.7,27.8,19.8,1.01,12.4
5/26/1982,680.2,0,21.4,26.3,31.1,20.1,1.6,23.14
5/27/1982,679.99,0,22.5,26.6,30.7,22.2,1.3,16.71
5/28/1982,679.75,0,23.8,26.4,29,22.2,2.92,12.07
5/29/1982,679.45,1.38,24.1,27.4,30.7,22.5,1.62,16.75
5/30/1982,678.93,0,23.9,28.4,32.9,22.3,1.86,23.7
5/31/1982,678.52,0,22.5,27.1,31.7,21.9,2.15,20.31
6/1/1982,677.66,0,18.8,25.3,31.8,19.3,2.61,18.92
6/2/1982,676.76,0,18.8,24.1,29.4,17.4,1.67,20.39
6/3/1982,675.61,0,22.3,27.1,31.9,20.8,2.22,22.7
6/4/1982,674.43,0,23.2,27.4,31.5,22.3,1.91,19.11
6/5/1982,673.6,0,22.2,27.1,32,21.9,1.27,21.81
6/6/1982,672.59,0,22.2,27.1,32.1,20.3,2.62,25.58
6/7/1982,671.96,0,22.7,27.4,32.2,21.8,2.02,21.18
6/8/1982,670.88,0,22,27.7,33.5,20.8,2.36,27.11
6/9/1982,669.91,0,22.8,27.8,32.9,19.8,3.73,27.78
6/10/1982,668.8,0,22.4,28,33.6,20.8,2.07,28.91
6/11/1982,667.99,0,23.9,29.1,34.4,21.9,2.94,29.61
6/12/1982,669.14,23.29,18.9,26.4,33.9,20.6,1.43,30.5
6/13/1982,670.23,7.08,18.4,22.6,26.7,18.9,0.51,12.27
6/14/1982,670.95,0,20.6,26.6,32.6,20.2,1.68,25.2
6/15/1982,671.24,0,22.9,27.7,32.4,21.3,1.94,23.86
6/16/1982,671.45,0.35,23.2,28.2,33.2,21.9,2.76,24.49
6/17/1982,670.82,0,22.9,28,33.1,21.2,3.61,25.06
6/18/1982,670.03,0,23.4,28.5,33.5,21,3.42,27.15
6/19/1982,669.56,0,23.9,29,34,21.3,3.15,29.86
6/20/1982,669.3,0.05,23.2,27.9,32.6,20.8,3.27,25.69
6/21/1982,668.94,0,22.7,27.7,32.6,19.5,3.75,28.6
6/22/1982,667.37,29.14,23.7,28.8,33.8,20.2,5.46,28.46
6/23/1982,666.08,0,20.8,27.5,34.2,18.8,3.38,31.35
6/24/1982,664.32,0,22.8,28.6,34.5,21.2,2.76,31.71
6/25/1982,663.63,0,24.2,29.6,34.9,21.8,2.56,31.68
6/26/1982,663.36,0,22.1,28.4,34.7,20,3.24,33.71
6/27/1982,662.62,0,24.9,30.6,36.2,21.2,4.5,37.32
6/28/1982,662.08,0,25.2,30,34.9,21.4,4.52,33.29
6/29/1982,660.89,0,25.3,30.9,36.5,22.3,4.82,36.59
6/30/1982,659.9,0.1,24.9,30,35.1,21.5,3.88,33.72
7/1/1982,661.79,6.17,21.2,27.2,33.2,21.5,1.55,25.35
7/2/1982,662.86,0,25,29.4,33.7,21.5,3.81,29.72
7/3/1982,663.29,0,24.5,29.8,35.2,21.4,3.7,34.05
7/4/1982,663.46,0,23.8,29.7,35.6,21.2,3.59,35.12
7/5/1982,663.87,0,25,29.8,34.5,21.6,4.9,31.34
7/6/1982,663.47,0,25.2,30.1,35,21.4,5.25,33.39
7/7/1982,662.46,0,24.4,30.2,35.9,21.4,3.99,37.39
7/8/1982,661.7,0,22.8,29.3,35.8,20.1,3.11,39.91
7/9/1982,660.92,0,22.6,28.9,35.3,18.3,4.02,39.89
7/10/1982,660.56,0,23.9,29.8,35.6,19.6,4.02,38.89
7/11/1982,660.02,0,23.8,29.9,36,20.1,4.11,38.46
7/12/1982,659.58,0,23.6,29.8,36,19.1,3.88,40.92
7/13/1982,658.98,0,22.3,28.9,35.6,18.4,3.86,40.91
7/14/1982,658.5,0,23,29.2,35.5,20.2,3.1,37.1
7/15/1982,657.72,0,24.2,29.9,35.5,20.9,3.72,35.61
7/16/1982,657.29,0,24.4,30.1,35.8,21.1,3.48,36.77
7/17/1982,657.39,0,24.2,30.2,36.2,20.7,3.91,38.63
7/18/1982,657.25,0,24.3,30,35.7,21.3,3.08,35.44
7/19/1982,656.87,0,24.3,30,35.7,20.9,3.46,37.48
7/20/1982,656.12,0,23.5,29.5,35.5,20.7,3.74,35.23
7/21/1982,655.45,0,23.1,29.9,36.6,20.4,2.54,39.57
7/22/1982,654.96,2.37,24,30.4,36.9,18.7,4.1,43.77
7/23/1982,656.21,0.56,24.6,29.7,34.8,20.6,4.79,32.17
7/24/1982,656.3,0,24.4,29.9,35.4,21,5.37,33.9
7/25/1982,655.73,0,24.3,30.6,37,20,4.34,41.59
7/26/1982,654.72,0,24.1,30.7,37.3,19.7,4.1,45
7/27/1982,653.56,0,23.8,30.4,37,20.2,3.74,42.51
7/28/1982,652.78,0,23.7,30.6,37.5,20.2,3.47,42.99
7/29/1982,652.01,0,23.9,30.7,37.5,19.9,2.71,45.07
7/30/1982,651.49,0,23.9,30.7,37.6,19,3.54,46
7/31/1982,651.69,0,24.6,30.9,37.3,19.7,5.26,45.51
8/1/1982,651.46,0,24.5,30.8,37.1,19.7,5.32,43.56
8/2/1982,650.71,0,24.8,31.3,37.8,18.7,5.93,48.63
8/3/1982,650.06,0,24.1,30.6,37.2,19.6,4.41,44.41
8/4/1982,649.68,0,24.9,30.7,36.4,20.3,5.13,41.08
8/5/1982,649.46,0,24.1,30.7,37.3,18.8,4.87,46.19
8/6/1982,648.71,0,21.1,29.4,37.7,16.5,5.13,49.37
8/7/1982,649.2,0.01,23.1,30.2,37.4,16,8.55,48.04
8/8/1982,650.11,5.43,22.7,29.4,36,18,4.92,40.92
8/9/1982,651.88,10.34,23,29,34.9,20.7,2,35.08
8/10/1982,653.64,15.65,21.6,26.2,30.8,21.1,1.74,19.75
8/11/1982,654.6,0,23.3,27.5,31.7,21.6,2.18,22.27
8/12/1982,654.68,0,25,29.8,34.6,21.5,3.91,33.22
8/13/1982,654.36,0,23.7,29.8,35.9,20.4,3.52,37.31
8/14/1982,654.25,0,23.4,30,36.5,19.7,3.34,42.9
8/15/1982,653.82,0,24.3,30.5,36.7,20,4.01,43.1
8/16/1982,653.07,0,22.4,29.6,36.8,19.3,3.37,43.94
8/17/1982,652.05,0,23,30.3,37.7,17.6,4.27,48.43
8/18/1982,651.89,7.99,24.4,31.4,38.5,18.9,7.81,49.66
8/19/1982,651.98,0.22,23.4,29.8,36.2,20.1,4.87,38.24
8/20/1982,651.66,0,23,29,34.9,19.9,4.65,33.27
8/21/1982,651.78,0,22.9,29.6,36.3,19.9,3.73,41.7
8/22/1982,651.66,0,21.6,28.3,35,18.8,3.48,37.18
8/23/1982,651.01,0,22.1,28.6,35.1,19.2,3.59,36.62
8/24/1982,650.11,0,23.7,30.4,37.2,18.6,4.28,47.93
8/25/1982,649.64,0,23.7,30.5,37.4,18.3,4.05,48.84
8/26/1982,649.47,0,24.1,29.9,35.8,21,3.78,36.87
8/27/1982,649.43,0,25.1,30.8,36.6,20.7,4.46,40.56
8/28/1982,649.58,0,24.9,31.4,37.8,19.7,5.32,47.87
8/29/1982,649.12,0,24.6,30.8,37,19.7,4.91,42.95
8/30/1982,648.48,0,23.8,29.7,35.5,19,5.44,37.89
8/31/1982,648.52,0,24.3,30.1,35.9,20.4,4.09,37.47
9/1/1982,647.96,0,24,29.9,35.7,20.3,3.16,38.07
9/2/1982,647.9,0,24.5,30.3,36.1,20.6,3.48,39.1
9/3/1982,647.68,0,23.3,29.8,36.3,19.8,4.43,38.5
9/4/1982,649.03,0.12,21.5,28.7,36,18.1,5.51,41.76
9/5/1982,648.81,0,21.3,27.5,33.7,18.2,3.49,32.41
9/6/1982,648.97,0,19.3,26.5,33.8,14.9,4.22,37.85
9/7/1982,647.33,0,19.8,27.2,34.6,17.1,2.94,41.45
9/8/1982,648.41,0,20.6,27.6,34.6,19.4,2.24,34.89
9/9/1982,648.22,0,20.9,27.6,34.4,17.2,2.71,37.17
9/10/1982,648.36,0,18.1,26.5,35,14.8,4.14,40.04
9/11/1982,648.84,0,18.8,27.4,36,13.5,5.31,47.96
9/12/1982,647.96,0,21,28.8,36.5,17.1,4.7,45.68
9/13/1982,647.51,4.17,25.7,30.6,35.5,20.5,6.34,38.88
9/14/1982,649.59,19.49,22.1,27.9,33.8,20.8,2.74,28.42
9/15/1982,650.87,0.04,22.8,28.1,33.4,21.4,2.24,26.81
9/16/1982,651.92,5.47,20.8,26.6,32.4,20.6,1.36,25.61
9/17/1982,652.63,1.1,20.3,26.8,33.3,19.4,2.01,30.26
9/18/1982,652.75,0,20.5,27.3,34,17.8,2.76,35.25
9/19/1982,652.88,0,20.8,28.2,35.6,18.1,4.18,40.92
9/20/1982,652.55,4.81,21.1,27.8,34.6,19.2,2.25,34.86
9/21/1982,653.59,0,17.6,22.3,27,16.8,2.38,15.13
9/22/1982,653.87,0,13.8,21,28.2,7,5.92,28.61
9/23/1982,653.61,0,11.7,19.4,27,7.1,3.11,26.57
9/24/1982,653.57,0,11.5,20.2,28.9,10.2,1.86,28.35
9/25/1982,653.5,0,13.9,22.5,31,13.9,1.99,29.73
9/26/1982,653.42,0,15.3,23.6,31.9,11,4.21,33.34
9/27/1982,653.16,0,14.6,23.2,31.8,10.7,5.15,33.22
9/28/1982,652.58,0,18.6,26.3,34,16.4,4.4,37.17
9/29/1982,652.29,0,21.4,26.7,32,18.8,2.68,27.33
9/30/1982,652.17,0,21.5,26.9,32.4,17.8,2.59,30.28
10/1/1982,652.46,3.1,22.1,27.6,33.1,19.9,2.01,31.07
10/2/1982,653.71,0,20.6,25.6,30.7,20.8,1.53,18.41
10/3/1982,653.53,0,20.4,26.6,32.8,17,2.17,32.09
10/4/1982,653.08,0,18.9,26,33,16.6,3.54,32.97
10/5/1982,652.21,0.23,18.6,25.8,33.1,16.8,2.38,32.79
10/6/1982,652.73,7.06,20.9,26.3,31.7,20.3,2.57,25.45
10/7/1982,653.75,9.39,23.3,27.1,30.8,22.3,1.82,17.13
10/8/1982,654.74,6.74,23.3,26.2,29.1,22.4,1.79,13.77
10/9/1982,655.31,5.31,24.7,28.4,32.1,22.6,3.03,21.8
10/10/1982,656.45,27.62,14.1,20.1,26.1,13,1.73,19.85
10/11/1982,656.89,8.36,14,16.9,19.7,11.2,2,9.88
10/12/1982,657.54,9.49,12.7,15.8,18.9,10.8,1.12,11.15
10/13/1982,657.97,4.53,13.2,14.6,16,12,1.37,4.06
10/14/1982,658.27,0,10.8,17.2,23.6,10,1.68,17.13
10/15/1982,658.34,0,11,18.2,25.4,8.2,2.16,22.55
10/16/1982,658.76,0,11.1,19.4,27.8,9.1,2.39,25.63
10/17/1982,659.07,0,12.2,20.1,28,8.7,2.46,28.16
10/18/1982,658.94,0,12.9,20.4,27.9,12.8,1.1,23.49
10/19/1982,658.69,0,14.8,21.9,29.1,16.3,1.04,23.54
10/20/1982,658.68,0,16.4,22.8,29.1,14.3,1.85,21.85
10/21/1982,658.95,0,14.8,17.4,19.9,1.1,9.99,16.96
10/22/1982,658.89,0.17,12.6,15.9,19.2,5.3,4.06,13.01
10/23/1982,659.08,0,8.2,13.7,19.1,7.8,1.39,10.68
10/24/1982,659.18,0,7.1,14.5,21.8,4.5,2.4,16.98
10/25/1982,658.93,0,4.9,13.5,22,0.3,2.63,20.12
10/26/1982,658.9,0,4.7,13.4,22,3.5,1.61,19.38
10/27/1982,658.74,0,7.6,16.2,24.8,10.8,1.3,18
10/28/1982,658.81,0.11,14.5,21.4,28.4,17.3,1.59,19.62
10/29/1982,658.66,3.74,16.7,22.7,28.6,14.9,2.4,21.26
10/30/1982,659.41,0,16.9,20.8,24.8,12.1,1.5,19.21
10/31/1982,659.85,0,19.6,23.9,28.2,19,1.33,17.12
11/1/1982,659.57,0,22.2,26,29.7,19.2,3.64,21.18
11/2/1982,659.45,4.41,22.5,26.1,29.7,19.3,2.93,20.55
11/3/1982,659.87,18.75,14,21.6,29.3,15.8,1.3,17.68
11/4/1982,660.25,0,2.1,8.5,14.9,0.2,2.46,10.81
11/5/1982,660.53,0,1.5,9.2,16.9,-2,1.38,14.45
11/6/1982,660.91,0,2.7,11.4,20.2,5,1.36,15.53
11/7/1982,661.26,0,12.2,17.8,23.4,11.9,2.59,15.02
11/8/1982,661.23,0,12,18.2,24.4,12.8,1.06,15.51
11/9/1982,661.09,0,12.2,18.3,24.3,13.4,0.96,15.82
11/10/1982,661.03,0.9,17.4,21.5,25.5,16.7,1.85,14.91
11/11/1982,661.42,0.63,20.7,23.1,25.6,18.9,2.22,10.25
11/12/1982,661.46,0,18.8,22,25.2,13.9,3.19,17.94
11/13/1982,661.45,0,6,12.8,19.5,0.9,3.76,15.94
11/14/1982,661.85,0,5.7,10.5,15.3,-0.1,2.03,12.11
11/15/1982,661.81,0,5,12.1,19.1,-0.2,1.89,13.09
11/16/1982,661.7,0,4.7,9.3,13.9,-1,3.55,10.38
11/17/1982,661.92,0,10.8,12.3,13.7,9.7,1.41,4.86
11/18/1982,661.87,0,12.6,16.3,20,11.5,1.44,9.7
11/19/1982,661.75,1.43,14,16.9,19.9,15.1,1.06,5.93
11/20/1982,661.97,0.37,16.3,20.9,25.5,16.5,0.8,13.93
11/21/1982,662.33,0,16.5,19.9,23.2,17.2,0.57,7.43
11/22/1982,661.99,0,19.4,23.1,26.9,18.9,0.97,14.05
11/23/1982,661.79,0.65,20.6,24,27.4,19.1,1.88,14.6
11/24/1982,660.88,15.28,4.3,14,23.7,8.8,1.28,7.03
11/25/1982,661.51,3.75,3.6,4.4,5.2,-1.1,1.6,3.71
11/26/1982,663.41,26.79,3.7,5,6.4,2.8,0.75,2.39
11/27/1982,664.21,21.22,6.4,7.5,8.6,5.9,1,1.73
11/28/1982,664.73,0,2.9,7.7,12.6,3.5,1.04,6.15
11/29/1982,664.7,0,3.3,11.7,20.2,6.8,0.9,12.63
11/30/1982,664.41,0,6.6,15.4,24.1,10.7,0.97,17.81
12/1/1982,664.35,0,15.5,18.9,22.3,17.2,0.42,7.04
12/2/1982,664.19,1.41,20,23.1,26.2,18.8,1.69,12.24
12/3/1982,664.46,5.61,12,19.2,26.5,13.3,2.71,13.39
12/4/1982,664.86,0,5.2,11.9,18.7,2.7,2.05,14.45
12/5/1982,665.13,0,3.3,8.8,14.2,2,1.43,9.19
12/6/1982,664.81,0,3.4,13.1,22.7,2.5,1.49,20.51
12/7/1982,664.81,0,4.3,11.9,19.5,3.4,1.36,14.07
12/8/1982,664.66,0,4.3,12.9,21.6,9.3,1.29,14.23
12/9/1982,664.72,0,8,13.4,18.8,7.1,2.81,11.08
12/10/1982,664.97,12.26,7.4,8.8,10.2,4.6,1.12,4.78
12/11/1982,665.45,5.83,8.4,9.4,10.5,7.6,0.96,2
12/12/1982,665.6,0.1,1.2,6.1,11,0.4,1.72,4.88
12/13/1982,665.35,0,-1.5,3.9,9.4,-7.7,1.39,9.12
12/14/1982,665.55,0,-1.2,5.2,11.7,-1.8,1.45,9.61
12/15/1982,665.45,0,7.7,13.6,19.5,7.1,1.77,10.05
12/16/1982,665.12,0,0.6,9.3,18,-0.6,1.34,15.47
12/17/1982,665.28,0,0.8,9.6,18.5,0.2,1,15.2
12/18/1982,665.45,0,2.1,11.7,21.2,7.3,0.85,14.5
12/19/1982,665.52,0,8.9,15.7,22.4,7.4,1.3,14.66
12/20/1982,665.51,0,1.8,10.5,19.3,-2.7,1.98,17.68
12/21/1982,665.42,0,2.4,11.9,21.4,5,1.01,16.55
12/22/1982,665.2,0,12,17.7,23.4,12,1.17,15.93
12/23/1982,665.2,0,16.4,19.8,23.2,13.9,2.36,12.77
12/24/1982,665.51,0,16.8,20.7,24.5,14.9,2.13,14.71
12/25/1982,665.56,0,15.5,19.4,23.4,6.4,3.42,16.2
12/26/1982,666.12,0,6.5,10.9,15.2,-2.7,3.98,12.45
12/27/1982,666.15,15.96,4.4,5.5,6.7,0.9,1.53,3.63
12/28/1982,665.99,0,2.9,8.8,14.7,2.2,0.97,9.92
12/29/1982,665.85,0,1.6,7.6,13.7,-0.3,1.47,9.14
12/30/1982,665.86,0.04,0.6,5,9.5,-3.5,1.71,6.66
12/31/1982,666.34,2.54,2.4,4.7,7.1,-2.2,1.5,5.17
1/1/1983,666.53,10.12,3.8,4.9,6,2.7,0.88,1.95
1/2/1983,666.84,0,0.8,4.8,8.7,0.4,0.91,4.14
1/3/1983,666.71,0,-0.7,3.8,8.3,-1,0.99,4.84
1/4/1983,666.48,0,-1.2,5.3,11.9,-1,0.76,7.73
1/5/1983,666.55,0,-0.6,4.1,8.8,3.1,0.4,3.39
1/6/1983,666.42,0,5,10,14.9,7.3,0.44,5.67
1/7/1983,666.14,0,6.9,11.5,16.1,7.5,0.78,6.42
1/8/1983,666.63,0,6.5,12.4,18.3,9.3,0.59,7.52
1/9/1983,666.8,0,3.4,8.7,14,6,0.68,5.69
1/10/1983,666.66,0,3.3,11.3,19.3,4.9,0.82,12.48
1/11/1983,666.49,0,1.6,9.7,17.9,-1.9,1.56,15.74
1/12/1983,666.01,0,2,11.8,21.6,0.8,1.69,19.31
1/13/1983,666.07,0,2.7,10.3,18,-0.4,1.62,14.12
1/14/1983,666.08,0,3.4,12.1,20.8,5.7,1.17,15.98
1/15/1983,666.1,0,8.1,15,22,4.6,1.48,14.26
1/16/1983,666.36,0,5.7,9.6,13.6,-4,3.61,11.5
1/17/1983,666.35,0,5.5,9.7,14,-0.5,3.48,10.45
1/18/1983,666.15,8.26,8.7,11.7,14.7,5,1.76,9.31
1/19/1983,666.49,6.5,5.4,7,8.6,5.3,1.01,1.82
1/20/1983,666.53,5.76,3.6,4.6,5.5,2.4,0.96,1.59
1/21/1983,666.88,5.52,3.3,4.2,5.1,2.2,0.89,1.5
