PRISM Time Series Data
Location:  Lat: 29.4793   Lon: -98.4325   Elev: 218m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2023-04-25
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Apr-27
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1982-01-17,0.00,-5.7,3.2,12.0,-6.6,1.07,7.73
1982-01-18,0.00,-6.1,0.8,7.7,-4.5,0.69,5.69
1982-01-19,0.00,3.7,10.8,17.9,5.6,0.60,10.24
1982-01-20,0.00,5.2,13.2,21.3,13.2,0.44,7.28
1982-01-21,1.78,18.0,20.9,23.8,18.4,0.67,7.02
1982-01-22,0.60,18.3,19.7,21.0,18.5,0.57,2.24
1982-01-23,0.00,13.3,19.1,24.8,10.3,2.01,13.22
1982-01-24,0.00,-0.2,9.5,19.2,-4.6,1.36,18.71
1982-01-25,0.00,0.4,11.0,21.6,5.2,0.47,17.63
1982-01-26,0.00,5.1,14.1,23.1,2.5,0.89,19.26
1982-01-27,0.00,4.5,10.8,17.1,-2.5,2.31,15.41
1982-01-28,0.00,9.4,15.2,21.1,12.1,0.47,9.98
1982-01-29,0.00,15.9,18.7,21.5,15.1,0.84,8.40
1982-01-30,2.85,18.8,21.0,23.2,16.4,2.61,9.92
1982-01-31,1.38,5.1,13.4,21.8,3.6,1.55,18.07
1982-02-01,0.00,0.8,8.1,15.4,-5.2,1.69,13.34
1982-02-02,0.45,2.2,9.3,16.3,4.5,0.74,9.19
1982-02-03,0.00,1.6,10.0,18.4,0.9,0.97,14.66
1982-02-04,0.00,-0.2,5.9,12.0,-4.6,1.40,9.49
1982-02-05,0.95,0.1,2.3,4.4,-1.2,0.69,2.70
1982-02-06,0.43,-3.7,-0.8,2.1,-4.4,0.60,1.66
1982-02-07,0.00,-4.7,-2.1,0.4,-10.7,1.44,3.51
1982-02-08,1.29,-2.1,2.8,7.8,-5.5,0.69,6.59
1982-02-09,0.00,3.5,7.7,11.9,5.4,0.34,1.97
1982-02-10,0.00,-3.2,3.4,10.0,-5.3,0.95,7.70
1982-02-11,0.00,-2.9,3.0,8.9,-1.8,0.78,5.04
1982-02-12,0.00,5.6,9.1,12.6,5.1,1.01,4.68
1982-02-13,0.00,1.9,11.5,21.1,1.8,1.60,14.41
1982-02-14,0.00,1.9,6.7,11.5,-2.5,1.74,8.06
1982-02-15,0.00,5.4,9.8,14.2,6.8,0.43,5.88
1982-02-16,0.00,7.6,14.5,21.4,10.4,0.11,9.38
1982-02-17,0.00,6.1,17.5,28.9,1.3,2.42,33.63
1982-02-18,0.00,6.5,18.5,30.6,4.2,2.40,36.37
1982-02-19,0.75,10.0,16.7,23.3,5.5,3.68,19.96
1982-02-20,29.02,13.1,15.3,17.4,10.6,0.61,5.86
1982-02-21,3.41,12.6,17.4,22.1,13.0,0.31,9.16
1982-02-22,0.00,8.9,18.2,27.4,7.6,0.65,26.88
1982-02-23,0.00,9.0,18.4,27.8,7.5,0.86,26.94
1982-02-24,0.00,11.4,17.8,24.2,12.6,0.34,14.69
1982-02-25,3.80,10.7,17.2,23.8,13.7,0.28,9.89
1982-02-26,13.05,3.0,6.8,10.7,4.5,0.36,1.71
1982-02-27,0.00,2.8,4.9,7.0,-1.5,1.44,4.07
1982-02-28,0.00,1.4,8.6,15.8,-0.1,0.74,11.21
1982-03-01,0.00,2.1,10.6,19.0,4.1,0.68,13.37
1982-03-02,0.00,4.3,12.8,21.2,6.0,0.32,16.26
1982-03-03,0.00,5.0,13.8,22.6,9.1,0.39,15.81
1982-03-04,0.00,13.5,19.5,25.5,14.8,0.71,16.22
1982-03-05,0.00,12.5,17.7,23.0,11.2,1.50,11.86
1982-03-06,1.02,2.3,8.7,15.1,2.6,1.26,8.01
1982-03-07,0.00,-1.4,5.7,12.8,-3.4,1.13,10.06
1982-03-08,0.00,-0.6,8.5,17.7,-2.9,1.23,15.78
1982-03-09,0.00,4.1,12.6,21.1,4.7,0.81,17.70
1982-03-10,0.00,8.6,16.0,23.3,12.6,0.48,14.08
1982-03-11,0.00,15.2,20.0,24.8,15.3,0.74,14.51
1982-03-12,0.00,17.4,22.6,27.8,17.0,1.15,18.37
1982-03-13,0.00,19.7,25.1,30.5,18.7,1.24,22.87
1982-03-14,0.00,19.9,23.6,27.4,19.1,1.14,14.36
1982-03-15,0.30,20.2,24.1,28.0,18.3,0.52,18.69
1982-03-16,0.00,20.9,24.2,27.6,20.0,0.83,13.03
1982-03-17,0.00,21.1,23.1,25.1,20.2,0.43,7.24
1982-03-18,0.00,21.0,24.7,28.4,20.0,0.77,15.83
1982-03-19,0.00,20.9,25.3,29.7,19.0,2.35,21.11
1982-03-20,0.00,20.9,25.4,30.0,18.6,2.05,21.44
1982-03-21,0.00,21.0,22.6,24.2,18.8,1.42,7.59
1982-03-22,1.63,12.6,18.3,24.0,14.0,1.01,7.50
1982-03-23,2.31,13.0,16.7,20.3,10.2,1.84,11.41
1982-03-24,0.71,13.3,14.5,15.7,13.6,0.37,1.86
1982-03-25,0.00,12.9,17.9,22.9,14.9,0.20,9.10
1982-03-26,0.01,9.6,17.3,25.1,8.2,0.95,17.73
1982-03-27,5.34,8.6,11.1,13.6,5.3,0.69,8.02
1982-03-28,1.82,5.3,7.1,9.0,5.9,0.30,1.57
1982-03-29,1.13,5.7,10.3,14.9,7.0,1.02,6.30
1982-03-30,3.44,11.9,16.1,20.3,16.1,0.24,2.65
1982-03-31,0.00,19.7,23.7,27.8,20.0,0.31,15.10
1982-04-01,0.00,19.3,24.8,30.2,19.1,0.29,22.89
1982-04-02,0.00,20.3,23.1,25.8,20.1,1.11,8.26
1982-04-03,0.00,14.1,23.9,33.7,12.3,2.23,37.56
1982-04-04,0.00,15.5,20.7,26.0,3.3,6.85,26.88
1982-04-05,0.00,17.6,22.0,26.4,18.5,0.56,11.34
1982-04-06,0.00,10.1,21.2,32.3,4.6,1.56,41.26
1982-04-07,0.00,10.5,15.9,21.3,3.7,3.09,18.42
1982-04-08,0.02,14.3,17.9,21.5,17.2,0.30,4.68
1982-04-09,0.00,14.3,23.5,32.7,11.9,1.27,36.89
1982-04-10,2.15,9.8,12.7,15.6,7.2,2.24,6.68
1982-04-11,0.00,8.7,13.9,19.1,7.7,1.71,9.33
1982-04-12,0.00,8.4,14.7,21.0,7.8,1.04,13.59
1982-04-13,0.00,12.1,21.5,30.9,15.3,0.87,26.64
1982-04-14,0.00,17.2,27.4,37.6,16.6,0.93,48.17
1982-04-15,0.00,19.4,25.6,31.7,19.1,0.86,25.62
1982-04-16,0.00,21.4,25.6,29.7,20.4,2.05,18.77
1982-04-17,0.00,18.8,23.6,28.4,21.1,0.95,12.68
1982-04-18,0.00,17.6,22.2,26.9,9.5,4.54,25.11
1982-04-19,1.77,17.3,19.8,22.2,18.4,0.40,5.40
1982-04-20,1.89,21.1,26.2,31.2,20.8,1.09,21.11
1982-04-21,2.44,13.9,16.9,19.9,9.0,1.28,10.36
1982-04-22,17.52,9.5,13.6,17.7,8.2,0.50,10.12
1982-04-23,9.09,7.9,9.6,11.3,7.8,0.35,3.22
1982-04-24,5.93,9.2,13.0,16.8,7.1,0.54,10.04
1982-04-25,0.00,10.9,13.3,15.7,12.1,0.26,3.50
1982-04-26,0.00,12.8,20.7,28.6,14.6,0.57,22.96
1982-04-27,0.00,13.8,20.9,27.9,12.6,1.58,22.79
1982-04-28,0.00,15.1,20.3,25.5,14.6,1.58,15.96
1982-04-29,0.00,16.8,22.6,28.4,15.9,0.92,21.75
1982-04-30,2.96,17.8,22.6,27.3,16.3,1.09,18.31
1982-05-01,3.76,17.5,19.5,21.6,16.7,1.01,6.47
1982-05-02,0.23,16.9,21.4,25.9,16.4,1.09,16.67
1982-05-03,0.00,17.2,21.9,26.6,15.9,1.32,17.50
1982-05-04,0.00,18.2,23.2,28.2,15.7,2.16,21.77
1982-05-05,2.71,19.3,23.8,28.2,17.7,2.20,18.82
1982-05-06,41.31,17.3,20.9,24.6,18.7,0.54,8.68
1982-05-07,1.37,10.2,18.3,26.4,13.1,0.96,15.45
1982-05-08,1.37,9.2,17.2,25.2,7.8,1.12,21.47
1982-05-09,0.00,12.9,20.2,27.5,12.6,1.93,24.50
1982-05-10,0.00,18.4,21.4,24.4,16.1,1.75,13.08
1982-05-11,0.11,19.3,21.8,24.3,20.3,0.44,4.84
1982-05-12,16.26,21.7,23.3,24.9,21.3,0.97,5.85
1982-05-13,15.51,23.1,25.5,27.9,21.2,1.70,11.53
1982-05-14,13.87,16.4,21.8,27.3,16.3,0.67,19.16
1982-05-15,1.37,16.9,23.8,30.6,17.5,0.59,28.50
1982-05-16,0.00,21.6,26.1,30.5,20.1,2.01,21.16
1982-05-17,4.80,20.8,25.0,29.2,20.0,1.51,16.00
1982-05-18,0.00,19.0,22.8,26.7,18.9,1.27,13.17
1982-05-19,0.00,21.0,25.2,29.4,19.4,1.60,19.29
1982-05-20,0.00,22.0,26.3,30.7,20.2,2.54,21.26
1982-05-21,0.00,22.2,26.5,30.8,20.7,2.41,20.12
1982-05-22,0.17,20.7,25.4,30.1,20.2,1.22,18.13
1982-05-23,2.72,19.5,24.6,29.8,18.8,1.67,22.61
1982-05-24,5.90,17.7,21.7,25.7,19.1,0.68,11.04
1982-05-25,2.06,17.6,22.7,27.8,19.8,1.01,12.40
1982-05-26,0.00,21.4,26.3,31.1,20.1,1.60,23.14
1982-05-27,0.00,22.5,26.6,30.7,22.2,1.30,16.71
1982-05-28,0.00,23.8,26.4,29.0,22.2,2.92,12.07
1982-05-29,1.38,24.1,27.4,30.7,22.5,1.62,16.75
1982-05-30,0.00,23.9,28.4,32.9,22.3,1.86,23.70
1982-05-31,0.00,22.5,27.1,31.7,21.9,2.15,20.31
1982-06-01,0.00,18.8,25.3,31.8,19.3,2.61,18.92
1982-06-02,0.00,18.8,24.1,29.4,17.4,1.67,20.39
1982-06-03,0.00,22.3,27.1,31.9,20.8,2.22,22.70
1982-06-04,0.00,23.2,27.4,31.5,22.3,1.91,19.11
1982-06-05,0.00,22.2,27.1,32.0,21.9,1.27,21.81
1982-06-06,0.00,22.2,27.1,32.1,20.3,2.62,25.58
1982-06-07,0.00,22.7,27.4,32.2,21.8,2.02,21.18
1982-06-08,0.00,22.0,27.7,33.5,20.8,2.36,27.11
1982-06-09,0.00,22.8,27.8,32.9,19.8,3.73,27.78
1982-06-10,0.00,22.4,28.0,33.6,20.8,2.07,28.91
1982-06-11,0.00,23.9,29.1,34.4,21.9,2.94,29.61
1982-06-12,23.29,18.9,26.4,33.9,20.6,1.43,30.50
1982-06-13,7.08,18.4,22.6,26.7,18.9,0.51,12.27
1982-06-14,0.00,20.6,26.6,32.6,20.2,1.68,25.20
1982-06-15,0.00,22.9,27.7,32.4,21.3,1.94,23.86
1982-06-16,0.35,23.2,28.2,33.2,21.9,2.76,24.49
1982-06-17,0.00,22.9,28.0,33.1,21.2,3.61,25.06
1982-06-18,0.00,23.4,28.5,33.5,21.0,3.42,27.15
1982-06-19,0.00,23.9,29.0,34.0,21.3,3.15,29.86
1982-06-20,0.05,23.2,27.9,32.6,20.8,3.27,25.69
1982-06-21,0.00,22.7,27.7,32.6,19.5,3.75,28.60
1982-06-22,29.14,23.7,28.8,33.8,20.2,5.46,28.46
1982-06-23,0.00,20.8,27.5,34.2,18.8,3.38,31.35
1982-06-24,0.00,22.8,28.6,34.5,21.2,2.76,31.71
1982-06-25,0.00,24.2,29.6,34.9,21.8,2.56,31.68
1982-06-26,0.00,22.1,28.4,34.7,20.0,3.24,33.71
1982-06-27,0.00,24.9,30.6,36.2,21.2,4.50,37.32
1982-06-28,0.00,25.2,30.0,34.9,21.4,4.52,33.29
1982-06-29,0.00,25.3,30.9,36.5,22.3,4.82,36.59
1982-06-30,0.10,24.9,30.0,35.1,21.5,3.88,33.72
1982-07-01,6.17,21.2,27.2,33.2,21.5,1.55,25.35
1982-07-02,0.00,25.0,29.4,33.7,21.5,3.81,29.72
1982-07-03,0.00,24.5,29.8,35.2,21.4,3.70,34.05
1982-07-04,0.00,23.8,29.7,35.6,21.2,3.59,35.12
1982-07-05,0.00,25.0,29.8,34.5,21.6,4.90,31.34
1982-07-06,0.00,25.2,30.1,35.0,21.4,5.25,33.39
1982-07-07,0.00,24.4,30.2,35.9,21.4,3.99,37.39
1982-07-08,0.00,22.8,29.3,35.8,20.1,3.11,39.91
1982-07-09,0.00,22.6,28.9,35.3,18.3,4.02,39.89
1982-07-10,0.00,23.9,29.8,35.6,19.6,4.02,38.89
1982-07-11,0.00,23.8,29.9,36.0,20.1,4.11,38.46
1982-07-12,0.00,23.6,29.8,36.0,19.1,3.88,40.92
1982-07-13,0.00,22.3,28.9,35.6,18.4,3.86,40.91
1982-07-14,0.00,23.0,29.2,35.5,20.2,3.10,37.10
1982-07-15,0.00,24.2,29.9,35.5,20.9,3.72,35.61
1982-07-16,0.00,24.4,30.1,35.8,21.1,3.48,36.77
1982-07-17,0.00,24.2,30.2,36.2,20.7,3.91,38.63
1982-07-18,0.00,24.3,30.0,35.7,21.3,3.08,35.44
1982-07-19,0.00,24.3,30.0,35.7,20.9,3.46,37.48
1982-07-20,0.00,23.5,29.5,35.5,20.7,3.74,35.23
1982-07-21,0.00,23.1,29.9,36.6,20.4,2.54,39.57
1982-07-22,2.37,24.0,30.4,36.9,18.7,4.10,43.77
1982-07-23,0.56,24.6,29.7,34.8,20.6,4.79,32.17
1982-07-24,0.00,24.4,29.9,35.4,21.0,5.37,33.90
1982-07-25,0.00,24.3,30.6,37.0,20.0,4.34,41.59
1982-07-26,0.00,24.1,30.7,37.3,19.7,4.10,45.00
1982-07-27,0.00,23.8,30.4,37.0,20.2,3.74,42.51
1982-07-28,0.00,23.7,30.6,37.5,20.2,3.47,42.99
1982-07-29,0.00,23.9,30.7,37.5,19.9,2.71,45.07
1982-07-30,0.00,23.9,30.7,37.6,19.0,3.54,46.00
1982-07-31,0.00,24.6,30.9,37.3,19.7,5.26,45.51
1982-08-01,0.00,24.5,30.8,37.1,19.7,5.32,43.56
1982-08-02,0.00,24.8,31.3,37.8,18.7,5.93,48.63
1982-08-03,0.00,24.1,30.6,37.2,19.6,4.41,44.41
1982-08-04,0.00,24.9,30.7,36.4,20.3,5.13,41.08
1982-08-05,0.00,24.1,30.7,37.3,18.8,4.87,46.19
1982-08-06,0.00,21.1,29.4,37.7,16.5,5.13,49.37
1982-08-07,0.01,23.1,30.2,37.4,16.0,8.55,48.04
1982-08-08,5.43,22.7,29.4,36.0,18.0,4.92,40.92
1982-08-09,10.34,23.0,29.0,34.9,20.7,2.00,35.08
1982-08-10,15.65,21.6,26.2,30.8,21.1,1.74,19.75
1982-08-11,0.00,23.3,27.5,31.7,21.6,2.18,22.27
1982-08-12,0.00,25.0,29.8,34.6,21.5,3.91,33.22
1982-08-13,0.00,23.7,29.8,35.9,20.4,3.52,37.31
1982-08-14,0.00,23.4,30.0,36.5,19.7,3.34,42.90
1982-08-15,0.00,24.3,30.5,36.7,20.0,4.01,43.10
1982-08-16,0.00,22.4,29.6,36.8,19.3,3.37,43.94
1982-08-17,0.00,23.0,30.3,37.7,17.6,4.27,48.43
1982-08-18,7.99,24.4,31.4,38.5,18.9,7.81,49.66
1982-08-19,0.22,23.4,29.8,36.2,20.1,4.87,38.24
1982-08-20,0.00,23.0,29.0,34.9,19.9,4.65,33.27
1982-08-21,0.00,22.9,29.6,36.3,19.9,3.73,41.70
1982-08-22,0.00,21.6,28.3,35.0,18.8,3.48,37.18
1982-08-23,0.00,22.1,28.6,35.1,19.2,3.59,36.62
1982-08-24,0.00,23.7,30.4,37.2,18.6,4.28,47.93
1982-08-25,0.00,23.7,30.5,37.4,18.3,4.05,48.84
1982-08-26,0.00,24.1,29.9,35.8,21.0,3.78,36.87
1982-08-27,0.00,25.1,30.8,36.6,20.7,4.46,40.56
1982-08-28,0.00,24.9,31.4,37.8,19.7,5.32,47.87
1982-08-29,0.00,24.6,30.8,37.0,19.7,4.91,42.95
1982-08-30,0.00,23.8,29.7,35.5,19.0,5.44,37.89
1982-08-31,0.00,24.3,30.1,35.9,20.4,4.09,37.47
1982-09-01,0.00,24.0,29.9,35.7,20.3,3.16,38.07
1982-09-02,0.00,24.5,30.3,36.1,20.6,3.48,39.10
1982-09-03,0.00,23.3,29.8,36.3,19.8,4.43,38.50
1982-09-04,0.12,21.5,28.7,36.0,18.1,5.51,41.76
1982-09-05,0.00,21.3,27.5,33.7,18.2,3.49,32.41
1982-09-06,0.00,19.3,26.5,33.8,14.9,4.22,37.85
1982-09-07,0.00,19.8,27.2,34.6,17.1,2.94,41.45
1982-09-08,0.00,20.6,27.6,34.6,19.4,2.24,34.89
1982-09-09,0.00,20.9,27.6,34.4,17.2,2.71,37.17
1982-09-10,0.00,18.1,26.5,35.0,14.8,4.14,40.04
1982-09-11,0.00,18.8,27.4,36.0,13.5,5.31,47.96
1982-09-12,0.00,21.0,28.8,36.5,17.1,4.70,45.68
1982-09-13,4.17,25.7,30.6,35.5,20.5,6.34,38.88
1982-09-14,19.49,22.1,27.9,33.8,20.8,2.74,28.42
1982-09-15,0.04,22.8,28.1,33.4,21.4,2.24,26.81
1982-09-16,5.47,20.8,26.6,32.4,20.6,1.36,25.61
1982-09-17,1.10,20.3,26.8,33.3,19.4,2.01,30.26
1982-09-18,0.00,20.5,27.3,34.0,17.8,2.76,35.25
1982-09-19,0.00,20.8,28.2,35.6,18.1,4.18,40.92
1982-09-20,4.81,21.1,27.8,34.6,19.2,2.25,34.86
1982-09-21,0.00,17.6,22.3,27.0,16.8,2.38,15.13
1982-09-22,0.00,13.8,21.0,28.2,7.0,5.92,28.61
1982-09-23,0.00,11.7,19.4,27.0,7.1,3.11,26.57
1982-09-24,0.00,11.5,20.2,28.9,10.2,1.86,28.35
1982-09-25,0.00,13.9,22.5,31.0,13.9,1.99,29.73
1982-09-26,0.00,15.3,23.6,31.9,11.0,4.21,33.34
1982-09-27,0.00,14.6,23.2,31.8,10.7,5.15,33.22
1982-09-28,0.00,18.6,26.3,34.0,16.4,4.40,37.17
1982-09-29,0.00,21.4,26.7,32.0,18.8,2.68,27.33
1982-09-30,0.00,21.5,26.9,32.4,17.8,2.59,30.28
1982-10-01,3.10,22.1,27.6,33.1,19.9,2.01,31.07
1982-10-02,0.00,20.6,25.6,30.7,20.8,1.53,18.41
1982-10-03,0.00,20.4,26.6,32.8,17.0,2.17,32.09
1982-10-04,0.00,18.9,26.0,33.0,16.6,3.54,32.97
1982-10-05,0.23,18.6,25.8,33.1,16.8,2.38,32.79
1982-10-06,7.06,20.9,26.3,31.7,20.3,2.57,25.45
1982-10-07,9.39,23.3,27.1,30.8,22.3,1.82,17.13
1982-10-08,6.74,23.3,26.2,29.1,22.4,1.79,13.77
1982-10-09,5.31,24.7,28.4,32.1,22.6,3.03,21.80
1982-10-10,27.62,14.1,20.1,26.1,13.0,1.73,19.85
1982-10-11,8.36,14.0,16.9,19.7,11.2,2.00,9.88
1982-10-12,9.49,12.7,15.8,18.9,10.8,1.12,11.15
1982-10-13,4.53,13.2,14.6,16.0,12.0,1.37,4.06
1982-10-14,0.00,10.8,17.2,23.6,10.0,1.68,17.13
1982-10-15,0.00,11.0,18.2,25.4,8.2,2.16,22.55
1982-10-16,0.00,11.1,19.4,27.8,9.1,2.39,25.63
1982-10-17,0.00,12.2,20.1,28.0,8.7,2.46,28.16
1982-10-18,0.00,12.9,20.4,27.9,12.8,1.10,23.49
1982-10-19,0.00,14.8,21.9,29.1,16.3,1.04,23.54
1982-10-20,0.00,16.4,22.8,29.1,14.3,1.85,21.85
1982-10-21,0.00,14.8,17.4,19.9,1.1,9.99,16.96
1982-10-22,0.17,12.6,15.9,19.2,5.3,4.06,13.01
1982-10-23,0.00,8.2,13.7,19.1,7.8,1.39,10.68
1982-10-24,0.00,7.1,14.5,21.8,4.5,2.40,16.98
1982-10-25,0.00,4.9,13.5,22.0,0.3,2.63,20.12
1982-10-26,0.00,4.7,13.4,22.0,3.5,1.61,19.38
1982-10-27,0.00,7.6,16.2,24.8,10.8,1.30,18.00
1982-10-28,0.11,14.5,21.4,28.4,17.3,1.59,19.62
1982-10-29,3.74,16.7,22.7,28.6,14.9,2.40,21.26
1982-10-30,0.00,16.9,20.8,24.8,12.1,1.50,19.21
1982-10-31,0.00,19.6,23.9,28.2,19.0,1.33,17.12
1982-11-01,0.00,22.2,26.0,29.7,19.2,3.64,21.18
1982-11-02,4.41,22.5,26.1,29.7,19.3,2.93,20.55
1982-11-03,18.75,14.0,21.6,29.3,15.8,1.30,17.68
1982-11-04,0.00,2.1,8.5,14.9,0.2,2.46,10.81
1982-11-05,0.00,1.5,9.2,16.9,-2.0,1.38,14.45
1982-11-06,0.00,2.7,11.4,20.2,5.0,1.36,15.53
1982-11-07,0.00,12.2,17.8,23.4,11.9,2.59,15.02
1982-11-08,0.00,12.0,18.2,24.4,12.8,1.06,15.51
1982-11-09,0.00,12.2,18.3,24.3,13.4,0.96,15.82
1982-11-10,0.90,17.4,21.5,25.5,16.7,1.85,14.91
1982-11-11,0.63,20.7,23.1,25.6,18.9,2.22,10.25
1982-11-12,0.00,18.8,22.0,25.2,13.9,3.19,17.94
1982-11-13,0.00,6.0,12.8,19.5,0.9,3.76,15.94
1982-11-14,0.00,5.7,10.5,15.3,-0.1,2.03,12.11
1982-11-15,0.00,5.0,12.1,19.1,-0.2,1.89,13.09
1982-11-16,0.00,4.7,9.3,13.9,-1.0,3.55,10.38
1982-11-17,0.00,10.8,12.3,13.7,9.7,1.41,4.86
1982-11-18,0.00,12.6,16.3,20.0,11.5,1.44,9.70
1982-11-19,1.43,14.0,16.9,19.9,15.1,1.06,5.93
1982-11-20,0.37,16.3,20.9,25.5,16.5,0.80,13.93
1982-11-21,0.00,16.5,19.9,23.2,17.2,0.57,7.43
1982-11-22,0.00,19.4,23.1,26.9,18.9,0.97,14.05
1982-11-23,0.65,20.6,24.0,27.4,19.1,1.88,14.60
1982-11-24,15.28,4.3,14.0,23.7,8.8,1.28,7.03
1982-11-25,3.75,3.6,4.4,5.2,-1.1,1.60,3.71
1982-11-26,26.79,3.7,5.0,6.4,2.8,0.75,2.39
1982-11-27,21.22,6.4,7.5,8.6,5.9,1.00,1.73
1982-11-28,0.00,2.9,7.7,12.6,3.5,1.04,6.15
1982-11-29,0.00,3.3,11.7,20.2,6.8,0.90,12.63
1982-11-30,0.00,6.6,15.4,24.1,10.7,0.97,17.81
1982-12-01,0.00,15.5,18.9,22.3,17.2,0.42,7.04
1982-12-02,1.41,20.0,23.1,26.2,18.8,1.69,12.24
1982-12-03,5.61,12.0,19.2,26.5,13.3,2.71,13.39
1982-12-04,0.00,5.2,11.9,18.7,2.7,2.05,14.45
1982-12-05,0.00,3.3,8.8,14.2,2.0,1.43,9.19
1982-12-06,0.00,3.4,13.1,22.7,2.5,1.49,20.51
1982-12-07,0.00,4.3,11.9,19.5,3.4,1.36,14.07
1982-12-08,0.00,4.3,12.9,21.6,9.3,1.29,14.23
1982-12-09,0.00,8.0,13.4,18.8,7.1,2.81,11.08
1982-12-10,12.26,7.4,8.8,10.2,4.6,1.12,4.78
1982-12-11,5.83,8.4,9.4,10.5,7.6,0.96,2.00
1982-12-12,0.10,1.2,6.1,11.0,0.4,1.72,4.88
1982-12-13,0.00,-1.5,3.9,9.4,-7.7,1.39,9.12
1982-12-14,0.00,-1.2,5.2,11.7,-1.8,1.45,9.61
1982-12-15,0.00,7.7,13.6,19.5,7.1,1.77,10.05
1982-12-16,0.00,0.6,9.3,18.0,-0.6,1.34,15.47
1982-12-17,0.00,0.8,9.6,18.5,0.2,1.00,15.20
1982-12-18,0.00,2.1,11.7,21.2,7.3,0.85,14.50
1982-12-19,0.00,8.9,15.7,22.4,7.4,1.30,14.66
1982-12-20,0.00,1.8,10.5,19.3,-2.7,1.98,17.68
1982-12-21,0.00,2.4,11.9,21.4,5.0,1.01,16.55
1982-12-22,0.00,12.0,17.7,23.4,12.0,1.17,15.93
1982-12-23,0.00,16.4,19.8,23.2,13.9,2.36,12.77
1982-12-24,0.00,16.8,20.7,24.5,14.9,2.13,14.71
1982-12-25,0.00,15.5,19.4,23.4,6.4,3.42,16.20
1982-12-26,0.00,6.5,10.9,15.2,-2.7,3.98,12.45
1982-12-27,15.96,4.4,5.5,6.7,0.9,1.53,3.63
1982-12-28,0.00,2.9,8.8,14.7,2.2,0.97,9.92
1982-12-29,0.00,1.6,7.6,13.7,-0.3,1.47,9.14
1982-12-30,0.04,0.6,5.0,9.5,-3.5,1.71,6.66
1982-12-31,2.54,2.4,4.7,7.1,-2.2,1.50,5.17
1983-01-01,10.12,3.8,4.9,6.0,2.7,0.88,1.95
1983-01-02,0.00,0.8,4.8,8.7,0.4,0.91,4.14
1983-01-03,0.00,-0.7,3.8,8.3,-1.0,0.99,4.84
1983-01-04,0.00,-1.2,5.3,11.9,-1.0,0.76,7.73
1983-01-05,0.00,-0.6,4.1,8.8,3.1,0.40,3.39
1983-01-06,0.00,5.0,10.0,14.9,7.3,0.44,5.67
1983-01-07,0.00,6.9,11.5,16.1,7.5,0.78,6.42
1983-01-08,0.00,6.5,12.4,18.3,9.3,0.59,7.52
1983-01-09,0.00,3.4,8.7,14.0,6.0,0.68,5.69
1983-01-10,0.00,3.3,11.3,19.3,4.9,0.82,12.48
1983-01-11,0.00,1.6,9.7,17.9,-1.9,1.56,15.74
1983-01-12,0.00,2.0,11.8,21.6,0.8,1.69,19.31
1983-01-13,0.00,2.7,10.3,18.0,-0.4,1.62,14.12
1983-01-14,0.00,3.4,12.1,20.8,5.7,1.17,15.98
1983-01-15,0.00,8.1,15.0,22.0,4.6,1.48,14.26
1983-01-16,0.00,5.7,9.6,13.6,-4.0,3.61,11.50
1983-01-17,0.00,5.5,9.7,14.0,-0.5,3.48,10.45
1983-01-18,8.26,8.7,11.7,14.7,5.0,1.76,9.31
1983-01-19,6.50,5.4,7.0,8.6,5.3,1.01,1.82
1983-01-20,5.76,3.6,4.6,5.5,2.4,0.96,1.59
1983-01-21,5.52,3.3,4.2,5.1,2.2,0.89,1.50
1983-01-22,0.00,1.9,5.2,8.5,1.0,0.99,4.08
1983-01-23,0.00,-0.1,6.3,12.8,-0.4,0.89,8.57
1983-01-24,0.00,0.3,8.3,16.2,1.9,0.82,10.13
1983-01-25,0.00,1.9,12.0,22.2,2.1,0.76,19.10
1983-01-26,0.00,2.9,9.8,16.6,2.6,1.46,11.60
1983-01-27,0.00,1.2,8.2,15.3,-1.2,1.80,11.79
1983-01-28,0.00,0.8,6.8,12.9,-0.6,1.00,8.92
1983-01-29,0.00,5.0,13.0,21.0,7.5,0.89,12.68
1983-01-30,0.00,5.4,15.0,24.6,2.5,1.62,24.39
1983-01-31,0.03,6.5,13.9,21.3,11.4,1.57,11.61
1983-02-01,0.00,7.7,15.5,23.3,9.7,1.93,15.45
1983-02-02,0.00,4.3,9.9,15.5,-2.1,2.74,12.58
1983-02-03,0.00,2.1,9.1,16.2,-3.3,2.53,13.58
1983-02-04,0.01,3.1,7.7,12.2,-2.3,2.68,9.48
1983-02-05,8.70,4.4,6.7,9.1,2.9,0.91,4.76
1983-02-06,1.32,3.1,8.4,13.8,4.3,0.69,6.08
1983-02-07,0.00,0.6,5.4,10.3,0.4,0.94,5.69
1983-02-08,0.00,1.6,5.5,9.5,1.4,1.04,4.61
1983-02-09,2.28,7.8,13.5,19.1,11.8,1.12,7.02
1983-02-10,1.23,5.8,14.4,23.1,7.5,1.19,19.16
